call_id,call_outcome,success,situation,strategies,effect
call_050,demo_booked,1,"The prospect indicated that their phone works but is not ideal for viewing, suggesting possible technical or logistical hesitation about joining a demo on that device.","The rep acknowledged the limitation, asked if the prospect had an iPad or other device, and then adapted by confirming they could proceed via phone as long as the prospect could sit down and view the screen comfortably.",proceed
call_050,demo_booked,1,The prospect showed uncertainty about the demo duration and time commitment.,"The rep clarified that the demo would take about 20–30 minutes, reassured the prospect by noting extra time was booked just in case, and emphasized it likely wouldn’t take that long.",proceed
call_050,demo_booked,1,Potential technical barrier where the prospect might need to download the Google Meets app to access the demo link.,"The rep proactively explained that the link might prompt an app download, offered to resend the link via text, and asked the prospect to try opening it in advance to avoid issues.",proceed
call_051,demo_booked,1,The prospect expressed concern about being locked into a contract and wanted reassurance that they could leave if results were poor.,"The rep immediately confirmed there was no contract, directly addressing the concern and reinforcing flexibility to reduce perceived risk.",proceed
call_051,demo_booked,1,"The prospect asked what the next steps would be if they decided to sign up, indicating readiness but needing clarity on process.","The rep clearly outlined the registration and payment process, explained the onboarding timeline, and proposed a specific date for the first onboarding call.",proceed
call_051,demo_booked,1,"The prospect asked how long it would take to get everything set up, showing a need for timeline certainty before committing fully.","The rep provided a detailed timeline of 7–10 business days for the website and additional time for the Apple app, setting clear expectations.",proceed
call_051,demo_booked,1,"The prospect mentioned they had already applied for their own app, which could create confusion or duplication of effort.","The rep clarified that Owner.com would handle the app setup and even cover the cost for three years, reframing it as a benefit and simplifying the process.",proceed
call_051,demo_booked,1,"The prospect indicated uncertainty about their current POS system, mentioning they were using Clover but considering a change.","The rep confirmed integration with Clover, assured flexibility for future changes, and explained how adjustments would be handled, maintaining momentum toward onboarding.",proceed
call_052,demo_booked,1,The prospect mentioned being busy at the moment and requested to schedule a call later in the day instead of continuing the conversation.,"The rep acknowledged the time constraint, confirmed the prospect’s time zone, and agreed to call back after 3 p.m., showing flexibility and respect for the prospect’s schedule.",proceed
call_052,demo_booked,1,"When asked about doing the demo later that evening, the prospect declined, explaining they wanted their spouse to be present and suggested Thursday instead.","The rep accepted the new timeline without resistance, confirmed Thursday as an acceptable option, and reinforced the plan to reconnect after 3 p.m. to finalize details.",proceed
call_053,demo_booked,1,"The prospect indicated that 95% of their orders already come through Toast, suggesting they are satisfied with their current online ordering setup and may not see a need for change.",The rep acknowledged this as 'great news' and pivoted to discussing how Owner.com could still add value by converting third-party customers to direct orders and improving visibility through SEO.,proceed
call_053,demo_booked,1,"The prospect mentioned that their SEO work is done only occasionally rather than as a regular investment, implying limited focus or budget for ongoing marketing.",The rep probed further to understand the reasoning behind the seasonal SEO approach and positioned Owner.com as a consistent solution for improving visibility and organic traffic.,proceed
call_053,demo_booked,1,"The rep discovered that the restaurant’s website uses SwipeBy instead of Toast for online ordering, revealing potential confusion or inefficiency in their current setup.","The rep investigated the website details live, confirmed the mismatch, and used it to highlight how this could hurt SEO and how Owner.com could streamline and integrate ordering directly with Toast.",proceed
call_053,demo_booked,1,"When the rep attempted to book a demo, the prospect expressed disinterest, indicating that growing online sales was not a current priority.","The rep asked clarifying questions to understand the objection, acknowledged the prospect’s stance, and offered to send a report by email instead of pushing further for a meeting.",not_proceed
call_054,demo_booked,1,"The prospect already uses Popmenu for their restaurant website, which could make them hesitant to switch providers or see value in another platform.","The rep acknowledged Popmenu’s strengths, admitted it might not be the best fit if customization was the main goal, and reframed the conversation toward measurable sales growth and SEO performance to differentiate their offer.",proceed
call_054,demo_booked,1,"The prospect expressed concern about managing two websites or domains simultaneously, indicating potential conflict with their existing setup.","The rep agreed that running two sites would hurt SEO, validated the concern, and clarified that their solution would use the same domain while improving ranking and data access.",proceed
call_054,demo_booked,1,The prospect showed uncertainty about pricing and whether the cost structure would fit their multi-location business.,"The rep outlined the pricing model clearly, emphasized the zero percent commission, and mentioned flexibility and potential wiggle room to keep the conversation open for a future meeting.",proceed
call_054,demo_booked,1,The prospect seemed unsure about how the solution would practically outperform their current setup and competitors.,"The rep used a data-driven approach, referencing an online health report and competitor rankings to show tangible SEO gaps and how their service could improve visibility and conversions.",proceed
call_054,demo_booked,1,"The call experienced a technical interruption where the prospect temporarily dropped off, risking loss of engagement.","The rep quickly reestablished contact, confirmed the last discussion point, and smoothly continued the explanation without losing momentum.",proceed
call_055,demo_booked,1,"The prospect expressed confusion when the rep asked what got them interested in Owner, indicating they did not understand the question.","The rep clarified the question by restating it in simpler terms, specifying 'in Owner.com, like in our company, what made you request time to speak with us?'",proceed
call_055,demo_booked,1,"The prospect showed mild curiosity but no clear buying intent, saying they were just curious about what the company had to offer.",The rep acknowledged the curiosity and attempted to connect it to potential business goals by asking if the prospect wanted to increase online sales or visibility.,proceed
call_055,demo_booked,1,"The prospect provided a vague explanation about wanting to see what the company had to offer, without specifying needs or urgency.","The rep responded by giving a structured overview of the company’s three main value areas—visibility, website optimization, and repeat orders—to build interest and context for the upcoming demo.",unclear
call_056,demo_booked,1,"The prospect appeared hesitant or confused when the rep mentioned working with Toast, potentially signaling concern about switching systems or compatibility.","The rep clarified that Owner is not a POS system but integrates with Toast, directly addressing the implied concern about system change.",proceed
call_056,demo_booked,1,"The prospect indicated they were not currently available to talk in depth, creating a timing constraint that could block further discussion.","The rep acknowledged the timing issue, offered to send information via email, and proposed a specific callback time for the next day.",proceed
call_056,demo_booked,1,The rep needed to secure agreement for a demo or follow-up meeting after initial information sharing.,"The rep positioned the follow-up as a 20-minute session with a specialist to review SEO and ROI reports, framing it as valuable and data-driven.",proceed
call_057,demo_booked,1,"The prospect indicates that they are not the owner but a manager, and that two owners make decisions for the four restaurant locations.","The rep clarifies the ownership structure, confirms the decision-makers, and asks about the best time to reach the owners, positioning the next step as scheduling a meeting with the product specialist.",proceed
call_057,demo_booked,1,The prospect shows uncertainty about how new customers find their restaurant and relies mainly on social media for existing customers.,"The rep uses consultative questioning to highlight the gap in visibility for new customers, introduces the idea of ranking on Google, and frames it as an opportunity supported by data from a report.",proceed
call_057,demo_booked,1,The prospect expresses interest in pricing and possibly hesitates to commit without knowing costs.,"The rep reassures that the meeting is free and non-committal, promises that pricing will be discussed early in the demo, and positions the call as a fit assessment rather than a sales pitch.",proceed
call_057,demo_booked,1,"The prospect may be hesitant or busy, indicating difficulty coordinating with both owners for a meeting.","The rep offers flexibility by suggesting a meeting with just one owner if coordinating both is hard, and confirms follow-up via text and call to make scheduling easier.",proceed
call_057,demo_booked,1,The prospect may be skeptical or unsure of the product’s effectiveness.,"The rep provides a local success story (Pizzeria DeVille) as social proof, describing measurable results and offering to connect the prospect with the same specialist who worked with that client.",proceed
call_058,demo_booked,1,"The prospect expressed confusion early in the call, asking whether Owner.com was like Toast and wanting to understand what the product actually does.","The rep clarified the difference between Owner.com and Toast, emphasizing that Owner.com handles online marketing and SEO automatically, reducing the burden on the restaurant owner. The rep framed the product as a done-for-you solution focused on increasing online orders.",proceed
call_058,demo_booked,1,"The prospect shared extensive background about the restaurant’s history, local economic struggles, and population decline, expressing concern about the future viability of the business.","The rep listened empathetically, acknowledged the challenges, and validated the prospect’s experience with supportive comments like 'Wow' and 'That makes a lot of sense,' maintaining rapport but not steering the conversation back toward the demo or solution.",unclear
call_058,demo_booked,1,"The prospect described frustration with DoorDash’s high commission fees and prior negative experiences, noting that family partners were resistant to using it again.","The rep asked clarifying questions about commission rates and acknowledged the pain point, agreeing that 30% commissions are unsustainable. This aligned the rep with the prospect’s frustration and set up a contrast for Owner.com’s potential value.",proceed
call_058,demo_booked,1,The prospect mentioned that their Google ranking had dropped from first to third and that rebuilding reviews was difficult after a period of inactivity.,"The rep used this as a pivot to highlight Owner.com’s SEO and visibility benefits, explaining that the ranking issue was due to backend optimization rather than restaurant quality, and positioned the product as a way to regain top placement.",proceed
call_058,demo_booked,1,"After discussing local competition and the need to attract a younger crowd, the prospect showed openness to solutions that could help bring in new customers.","The rep capitalized on this buying signal by proposing an immediate handoff to a product specialist for a live demo, asking if the prospect had a laptop available to start right away.",proceed
call_059,demo_booked,1,The prospect expressed hesitation about committing before understanding what the company does and how much it costs.,"The rep acknowledged the concern, validated the need to learn more, and explained that the detailed pricing and service breakdown would be covered in a separate meeting, positioning the demo as a low-commitment information session.",proceed
call_059,demo_booked,1,"The prospect pressed again for pricing details, expressing distrust about hidden costs and wanting transparency before agreeing to anything.","The rep reiterated that pricing would be discussed in the meeting, emphasized honesty about not knowing the exact structure, and reframed the meeting as a chance to evaluate fit rather than a sales pitch.",unclear
call_059,demo_booked,1,The prospect mentioned already having a large customer base and questioned whether the service could help with retention and reorders.,"The rep aligned with the retention goal, referenced the prospect’s use of third-party platforms, and asked diagnostic questions about current loyalty efforts to uncover needs and position Owner.com’s value.",proceed
call_059,demo_booked,1,"The prospect revealed confusion between their restaurant and a nearby competitor with a similar name, indicating a local branding challenge.","The rep empathized, related it to competition issues faced by other restaurants, and attempted to build rapport by referencing a local business example to establish relevance and credibility.",proceed
call_059,demo_booked,1,"The prospect became busy with customers and asked to end the call, suggesting a potential loss of engagement.","The rep responded politely, respected the time constraint, and secured a specific callback window to continue the conversation later.",proceed
call_060,demo_booked,1,The prospect indicated they were really busy and asked the rep to call back tomorrow.,"The rep immediately agreed to reschedule, confirmed the specific time (9 o’clock), and politely closed the call without pushing further.",proceed
call_061,demo_booked,1,"The prospect indicated they only had two minutes available for the call, creating a time constraint that could limit engagement and information gathering.","The rep acknowledged the short time, agreed it was perfect, and quickly moved to confirm key meeting details to respect the prospect’s time.",proceed
call_061,demo_booked,1,"The prospect clarified that they are the general manager and sole decision maker, while the actual owner does not want to be involved in demos or discussions.","The rep confirmed understanding, acknowledged the prospect’s authority, and avoided pushing to include the owner further, maintaining rapport and respecting boundaries.",proceed
call_061,demo_booked,1,The prospect expressed satisfaction with their current provider BentoBox but showed openness to exploring alternatives if something better exists.,"The rep validated the sentiment as fair and continued the conversation by asking about their current systems, keeping the door open for comparison without challenging their satisfaction.",proceed
call_061,demo_booked,1,"The prospect abruptly stated they had to go, signaling potential disengagement or time exhaustion before the rep could finish qualification.","The rep responded politely, agreed to send the invite, and attempted to offer earlier time slots to maintain flexibility and ensure the demo stayed scheduled.",proceed
call_062,demo_booked,1,The prospect indicated they were busy and could not commit to a demo time immediately.,"The rep acknowledged the challenge of restaurant owners being busy, offered flexibility by suggesting a follow-up call in a couple of hours, and proposed sending an email with screenshots as an interim step while emphasizing that a live walkthrough would be clearer.",proceed
call_062,demo_booked,1,The prospect showed hesitation about scheduling a specific time for the demo.,"The rep maintained a friendly tone, reiterated the value of a live walkthrough to understand the reports, and suggested a short 15–20 minute session while leaving the door open for the prospect to call back when available.",unclear
call_063,demo_booked,1,"The prospect did not recognize the company or recall filling out the grader report, showing uncertainty about the context of the call.","The rep reminded the prospect about the grader report, explained what it measured, and referenced the restaurant name to jog memory.",proceed
call_063,demo_booked,1,"The prospect revealed they were not the restaurant owner but seemed to consult or assist the owner, creating a gatekeeper situation.","The rep clarified the prospect’s role, confirmed their connection to the owner, and asked if they could coordinate a meeting with the actual decision-maker.",proceed
call_063,demo_booked,1,The prospect showed potential hesitation about committing to a meeting or using the platform.,The rep lowered pressure by framing the meeting as an informational session where they could simply take insights without obligation to use Owner.com.,proceed
call_063,demo_booked,1,The prospect needed to decide how to communicate and schedule the meeting.,"The rep offered flexible communication options (email or text), confirmed the best number, and proposed specific scheduling options to make next steps easy.",proceed
call_064,demo_booked,1,The prospect mentioned they had already seen a demo about two months ago and were not currently interested in revisiting it.,"The rep acknowledged the prior demo, referenced a mutual contact (Kareem), and asked follow-up questions to understand what held them back previously, showing persistence without being pushy.",unclear
call_064,demo_booked,1,The prospect indicated they were handling their own marketing and did not see a need for Owner.com's services.,"The rep validated the prospect’s approach, referenced the online grader tool, and attempted to reframe the value of Owner.com as complementary rather than redundant.",not_proceed
call_064,demo_booked,1,The prospect revealed that their main constraint was operational capacity — they lacked staff to handle additional orders.,"The rep empathized by sharing personal restaurant experience, clarified that Owner.com’s marketing runs automatically in the background, and positioned the service as reducing workload rather than adding to it.",proceed
call_064,demo_booked,1,The prospect was not ready to move forward immediately and preferred to wait until their new location opened.,"The rep accepted the timing objection, offered to follow up later, and positioned the next call as an opportunity to share updated pricing and relevant examples, keeping the door open for future engagement.",proceed
call_065,demo_booked,1,The prospect seemed uncertain about what the call was for and whether it was the actual onboarding or just scheduling.,"The rep clarified that the call was not the onboarding itself but for scheduling and collecting necessary setup details, explaining what information was needed and what would happen next.",proceed
call_065,demo_booked,1,"The rep needed payment information, which could have caused hesitation or delay if the prospect was not ready to provide it.","The rep asked for the payment type and details in a calm, step-by-step manner, confirming each piece of information and maintaining a cooperative tone.",proceed
call_065,demo_booked,1,The rep needed to confirm who would handle the onboarding scheduling and whether the current contact could commit to a time.,"The rep asked if the contact would help with scheduling, offered flexibility, and guided the prospect to select a specific date and time for the onboarding call.",proceed
call_065,demo_booked,1,There was a moment of confusion about the correct day and time for the onboarding appointment.,"The rep double-checked the day and time, repeated the details back, and confirmed the final schedule to ensure mutual understanding.",proceed
call_066,demo_booked,1,The prospect stated they do not handle online ordering or delivery matters and that their manager is responsible for those decisions.,"The rep attempted to continue the pitch by explaining the service benefits and asking if it would be of interest, without first identifying or engaging the correct decision-maker.",not_proceed
call_066,demo_booked,1,The prospect expressed confusion about the topic and asked the rep to call back at another time.,"The rep acknowledged the request, agreed to call later, and confirmed a specific callback time (2:30).",proceed
call_067,demo_booked,1,"The prospect reveals they do not have an active Google Business Profile, which is suspended or inaccessible.","The rep investigates the issue by confirming the address, asking clarifying questions about the suspension, and offers to help the prospect recover or recreate the profile before proceeding with a demo.",proceed
call_067,demo_booked,1,"The prospect mentions they are already working with someone from Google to fix their profile, creating potential confusion about overlapping efforts.","The rep clarifies who the prospect is working with, distinguishes Owner.com’s role from Google’s, and positions themselves as a supportive partner who can stay in the loop and assist if needed.",proceed
call_067,demo_booked,1,The prospect’s missing Google profile prevents the rep from demonstrating the product’s value or providing an accurate quote.,"The rep decides to delay the demo, explaining that it would not make sense without the profile, and sets a follow-up plan to reconnect once the issue is resolved.",not_proceed
call_067,demo_booked,1,The prospect shows mild engagement but no immediate commitment to a demo or next meeting.,"The rep maintains rapport by texting their direct number, promising to send examples of similar restaurants, and offering to stay in touch with daily updates until the profile is restored.",unclear
call_068,demo_booked,1,"The prospect expressed uncertainty about which pricing plan to start with, asking if the rep thought they should begin with the lower or higher tier.","The rep asked clarifying questions about expected sales volume, explained the logic behind each plan, and suggested starting with the lower-cost option to test performance before upgrading.",proceed
call_068,demo_booked,1,"The prospect did not receive the text link the rep sent, creating a delay and potential frustration during the signup process.","The rep apologized, troubleshooted by confirming the phone type, guided the prospect to check spam folders, and then resent the link via both text and email to ensure delivery.",proceed
call_068,demo_booked,1,The prospect sought confirmation that the $249 plan still included all previously discussed features such as the app.,"The rep reassured the prospect that the service remained the same, explained the company’s goal of helping clients grow into the higher plan, and provided transparency about pricing intent to build trust.",proceed
call_068,demo_booked,1,"The prospect needed to pause the conversation briefly to handle another matter, which could have disrupted call momentum.","The rep patiently acknowledged the interruption, waited without pressure, and smoothly resumed the process once the prospect returned.",proceed
call_068,demo_booked,1,The prospect confirmed payment completion but needed clarity on next steps for onboarding and setup.,"The rep provided clear instructions on what to prepare for the upcoming onboarding call, including account and menu details, and offered a small credit incentive to reinforce commitment.",proceed
call_069,demo_booked,1,The prospect indicated they operate under a franchise and may have restrictions on using their own domain or making independent marketing decisions.,"The rep asked clarifying questions about domain ownership and franchise independence to confirm whether the business could make its own marketing decisions, ensuring eligibility for Owner’s services.",proceed
call_069,demo_booked,1,"The prospect shared that their online sales vary by location, with some doing as low as $2,000 a week, raising uncertainty about meeting Owner’s minimum sales threshold.","The rep explained the minimum requirement for online sales, reassured the prospect that only one location’s receipts would suffice, and offered flexibility by accepting proof from the highest-performing site.",proceed
call_069,demo_booked,1,The prospect appeared uncertain about providing sales receipts or whether their reported figures would qualify them for a meeting.,"The rep clarified the purpose of the receipts, emphasized that the data was only to confirm eligibility, and simplified the request to just one platform’s report to reduce friction.",proceed
call_069,demo_booked,1,"The prospect expressed limited availability, mentioning they could meet any day except Friday and possibly later the same day.",The rep adapted by offering to check with management immediately for same-day approval and promised to call back shortly to confirm a meeting time.,proceed
call_070,demo_booked,1,The prospect indicated they were busy and asked the rep to call the store number or speak with their manager instead of continuing the conversation personally.,"The rep agreed without resistance, confirmed whether the manager could make decisions, collected the store number, and clarified the manager’s name to ensure proper follow-up.",proceed
call_071,demo_booked,1,"The prospect indicated they were busy at the moment, which could limit their willingness to engage in a longer conversation or confirm demo details.","The rep acknowledged the time constraint and adapted by keeping the conversation short, focusing on a few qualifying questions instead of pushing for a full discussion.",proceed
call_071,demo_booked,1,"The prospect mentioned having another restaurant, which could complicate scheduling or demo preparation if not clarified.","The rep clarified ownership details and requested the name of the other restaurant to ensure the demo could be tailored appropriately, explaining the reason for the question to maintain transparency.",proceed
call_071,demo_booked,1,"The rep discovered that the preferred product specialist would be unavailable on the originally scheduled day, creating a potential scheduling conflict for the demo.",The rep proactively offered alternative dates (Monday or Tuesday) and emphasized the specialist’s relevant experience with similar restaurants to maintain interest and flexibility.,proceed
call_072,demo_booked,1,"The prospect seemed uncertain about whether it was a good time to talk, possibly being at the restaurant and distracted.","The rep asked if it was still an okay time to chat and offered to call back on the prospect’s cell phone to make it easier, showing flexibility and respect for the prospect’s time.",proceed
call_072,demo_booked,1,The prospect appeared to hesitate or have difficulty completing the payment or registration process when the rep sent the link.,"The rep stayed on the phone, confirmed the correct email, and suggested trying a different payment method (card or credit card) to resolve the issue.",proceed
call_072,demo_booked,1,The prospect may have been concerned about timing or how quickly the onboarding and website build could happen.,The rep reassured the prospect by explaining flexible timelines—offering both fast and slower options depending on the prospect’s preference—and emphasized that the onboarding team would guide them.,proceed
call_072,demo_booked,1,The prospect needed to decide on a specific time for the onboarding demo call.,"The rep offered two scheduling options (Monday or Tuesday), confirmed the preferred time, and promised to send both email and text confirmations while allowing flexibility to adjust later.",proceed
call_073,demo_booked,1,"The prospect reveals they recently signed up with Toast for their website, only about a week or two ago, indicating they are already committed to another provider.","The rep acknowledges Toast as a good POS system to maintain rapport, then probes for the prospect’s goals and whether Toast is helping with SEO or traffic generation to identify potential gaps.",proceed
call_073,demo_booked,1,"The prospect mentions they just published their website a day or two ago, implying they have not yet seen results and may be too early in the process to consider alternatives.","The rep listens and acknowledges without pushing further, showing understanding but not introducing a strong reason to act now.",unclear
call_073,demo_booked,1,The prospect interrupts the call due to being in the middle of a lunch rush and requests to continue later in the evening.,"The rep quickly adapts, confirms the best callback time, verifies contact information, and commits to follow up at 5–5:30 PM, maintaining professionalism and keeping the door open.",proceed
call_074,demo_booked,1,"The prospect mentioned being too busy due to a manager being out and focusing on operations, asking to reach back out next week instead of engaging immediately.","The rep acknowledged the time constraint, agreed to follow up later, and kept the tone positive without pushing for an immediate commitment.",unclear
call_074,demo_booked,1,The prospect expressed concern about losing their current website domain if they switched to Owner.com.,"The rep clarified that the new site would be built on the same domain, explained how it would improve Google ranking, and reassured the prospect about domain ownership.",proceed
call_074,demo_booked,1,The prospect was uncertain whether their current web developer owned the domain and admitted not remembering details from 10 years ago.,"The rep reassured the prospect that ownership likely belongs to them if they paid for it, and offered to handle the transfer process if needed.",proceed
call_074,demo_booked,1,The prospect asked whether their existing Square online ordering system and kitchen printer integration would still work.,"The rep confirmed integration with Square, explained how Owner.com partners with Square, and tied the explanation to SEO and conversion benefits.",proceed
call_074,demo_booked,1,"At the end of the call, the prospect said they needed to talk with their partner and could not schedule the demo immediately.","The rep proposed a Google meeting demo including the partner, explained its value, and agreed to let the prospect follow up once availability was confirmed.",unclear
call_075,demo_booked,1,The prospect indicated they were busy with lunch service and asked the rep to send an email instead of continuing the conversation.,"The rep immediately acknowledged the time constraint, apologized for the interruption, agreed to send an email, and smoothly transitioned to confirming the best email address and a follow-up time.",proceed
call_075,demo_booked,1,The prospect expressed unfamiliarity with the company by saying they had never heard of owner.com.,"The rep briefly explained the value proposition before the interruption, focusing on reducing commissions and gaining customer data, but did not have time to expand further due to the prospect’s time constraint.",unclear
call_076,demo_booked,1,The prospect did not recall the earlier demo request and seemed uncertain about Owner.com.,"The rep reminded the prospect about the February 25th demo request, acknowledged that no one had followed up, and briefly reintroduced Owner.com to reestablish context.",proceed
call_076,demo_booked,1,"The prospect appeared to rely heavily on DoorDash and did not have their own website, suggesting a potential lack of digital infrastructure or initiative.","The rep asked exploratory questions about their POS system and online habits, then positioned Owner.com as a solution that could handle the online side so the prospect could focus on running the restaurant.",proceed
call_076,demo_booked,1,The prospect indicated they were not very tech-savvy or interested in managing online operations themselves.,"The rep empathized with the prospect’s preference, reinforced that Owner.com specializes in handling the online side for restaurant owners like them, and used this alignment to transition into proposing a meeting.",proceed
call_076,demo_booked,1,The rep needed to secure a commitment for a demo time while the prospect’s availability was uncertain.,"The rep offered flexible scheduling options, including weekends, and asked about a timeline to make it easier for the prospect to agree to a follow-up meeting.",proceed
call_076,demo_booked,1,The conversation risked losing momentum near the end as the rep transitioned to wrap-up.,"The rep kept the tone friendly, referenced the background music to maintain rapport, and confirmed next steps by promising to send an email for scheduling.",unclear
call_077,demo_booked,1,The prospect indicates that the main contact (his brother) is not available and questions who the caller is and what company they represent.,"The rep calmly reintroduces himself, references a scheduled meeting at 5 p.m., and clarifies the purpose of the call as confirming details before that meeting to establish legitimacy and maintain engagement.",proceed
call_077,demo_booked,1,The prospect expresses uncertainty about why the meeting was booked and asks what the company does.,"The rep provides the company name, uses a lighthearted analogy to describe their marketing presence, and connects the conversation to the restaurant’s lack of a website to make the discussion relevant.",proceed
call_077,demo_booked,1,"The prospect reveals they recently left a franchise and are now independently running the business, implying a transition period and potential marketing needs.","The rep acknowledges the change, asks follow-up questions about their marketing efforts, and explores what they currently do to identify potential gaps and align the upcoming demo with their goals.",proceed
call_077,demo_booked,1,"The prospect signals time pressure and a need to return to work, indicating the call may end soon.","The rep quickly gathers final qualifying details about ownership and operations, then politely offers to include the prospect in the upcoming meeting while respecting their schedule.",proceed
call_077,demo_booked,1,"The prospect declines to join the 5 p.m. demo, saying they will be busy and that the brother will handle it.","The rep acknowledges the constraint, reiterates the value of both attending, but accepts the decision gracefully to preserve goodwill and ensure the meeting with the brother remains confirmed.",proceed
call_078,demo_booked,1,"The prospect said they were busy and asked the rep to cut to the chase, signaling limited time and potential impatience.","The rep quickly pivoted to propose scheduling a short 20-minute demo for the following week, emphasizing efficiency and no obligation.",proceed
call_078,demo_booked,1,The prospect questioned the $499 monthly cost and expressed confusion about what was included and how the company makes money.,"The rep clearly broke down the pricing, explained the included services, and compared it to DoorDash fees to justify value.",proceed
call_078,demo_booked,1,The prospect expressed strong skepticism due to past negative experiences with similar marketing companies that promised results but failed to deliver.,"The rep acknowledged the concern, offered social proof from a nearby restaurant, clarified that results aren’t guaranteed, and emphasized the month-to-month flexibility.",unclear
call_078,demo_booked,1,"The prospect demanded a results-based payment model, asking not to pay until seeing measurable gains and requesting it in writing.","The rep explained that they don’t promise results but offered an alternative pricing model with a lower base fee plus commission, attempting to align with the prospect’s request.",unclear
call_078,demo_booked,1,"The prospect ultimately stated that the $500 cost was not worth it and declined further engagement, citing time constraints and distrust from prior experiences.","The rep attempted to salvage the opportunity by reframing the demo as a low-commitment chance to evaluate fit, but respected the prospect’s decision when they insisted on ending the call.",not_proceed
call_079,demo_booked,1,The prospect did not recall filling out the form on the website and showed no immediate recognition or engagement with the rep’s outreach.,"The rep referenced the prior website submission, explained an internal algorithm that identified the restaurant as a good fit, and attempted to re-engage by asking about the restaurant’s current online operations.",unclear
call_079,demo_booked,1,"The prospect showed limited interest or engagement when the rep introduced pricing and features, indicating potential hesitation about cost or relevance.","The rep positioned the $250 plan as an all-in-one, done-for-you solution and emphasized savings from zero commissions and partnerships with delivery platforms to justify value.",unclear
call_079,demo_booked,1,"The prospect appeared to have an existing provider ('Front Eats') and did not express dissatisfaction, implying a potential objection around switching or redundancy.",The rep asked probing questions about whether the current provider had driven new sales and highlighted Owner.com’s SEO and visibility benefits to differentiate the offering.,unclear
call_079,demo_booked,1,The prospect became noncommittal and attempted to end the call without agreeing to a demo or next step.,"The rep directly acknowledged the lack of engagement ('sounds like you're blowing me off'), then attempted to secure a follow-up by asking permission to call Monday and confirming contact details.",not_proceed
call_080,demo_booked,1,The prospect indicated they had previously spoken with another rep (rep_15) and seemed uncertain about the context or purpose of this follow-up call.,"The rep clarified the misunderstanding by acknowledging the confusion, reintroducing themselves, and confirming whether the prospect remembered scheduling a follow-up conversation. This helped reset the context of the call.",proceed
call_080,demo_booked,1,"The prospect confirmed they pay high DoorDash fees but did not express clear interest or concern about it, creating a potential opening or hesitation point.","The rep used social proof by referencing another client, Pizza Perfection, who faced similar fees and achieved success with Owner’s platform, aiming to build relevance and credibility.",unclear
call_080,demo_booked,1,The prospect showed minimal engagement when asked about their online visibility and whether they were working on improving Google search ranking.,"The rep attempted to create awareness of a problem by pointing out competitors ranking higher on Google and linking that to lost visibility, then positioned Owner as a solution to improve search results and reduce fees.",unclear
call_080,demo_booked,1,"The prospect gave a vague response ('from everywhere') when asked where new customers usually come from, showing limited insight or interest in marketing channels.","The rep acknowledged the answer without pressing further and smoothly transitioned to scheduling a follow-up call, maintaining rapport and momentum instead of challenging the vague response.",proceed
call_080,demo_booked,1,"At the end of the call, the rep proposed a specific follow-up time for the next day.","The rep directly asked for a commitment to a next call time and confirmed it, effectively securing a next step toward a demo.",proceed
call_081,demo_booked,1,"The prospect mentioned they are exploring different options for the business, including possible franchising, and are unsure which direction to go.","The rep acknowledged the growth plans positively, validated the prospect’s ambitions, and positioned the product as a fit for expanding businesses, aligning with the prospect’s stated goals.",proceed
call_081,demo_booked,1,"The prospect stated that all their online ordering is going through Toast, implying potential redundancy or integration concerns.","The rep immediately clarified that their system partners with Toast and integrates directly, removing the need for extra hardware and addressing the concern about complexity.",proceed
call_081,demo_booked,1,The prospect expressed hesitation to commit immediately and asked the rep to send information by email instead of booking a demo on the call.,"The rep agreed to send an email, confirmed the correct address, and attempted to keep the door open by suggesting a follow-up and possible scheduling later in the week.",not_proceed
call_082,not_booked,0,The prospect did not recognize or have familiarity with the local restaurant reference (Taza) that the rep used to build credibility.,"The rep quickly acknowledged the lack of familiarity and pivoted to explain the relevance of Taza’s situation, using it as a case study to illustrate value and establish social proof.",proceed
call_082,not_booked,0,The prospect showed no clear response or enthusiasm when asked about their current reliance on third-party delivery platforms and associated commission fees.,"The rep continued by describing the pain point through a relatable example (Taza’s high commissions) and framed the problem as a shared challenge, maintaining conversational flow without pressing for a direct answer.",unclear
call_082,not_booked,0,"The prospect expressed conditional interest, saying the solution would be worth discussing only if it actually worked.","The rep validated the response, acknowledged the condition, and used it as a soft buying signal to move toward scheduling a demo, confirming next steps and offering to send an introductory email.",proceed
call_082,not_booked,0,"The prospect did not specify any particular information they wanted in the follow-up email, showing minimal engagement at the close.","The rep accepted the lack of input, confirmed they would send a brief introduction, and proposed specific demo scheduling options for early the following week to maintain momentum.",proceed
call_083,not_booked,0,"The prospect interrupts early in the call, expressing a desire to save time and directly asking what the call is about.","The rep quickly adjusts by summarizing the purpose of the call, referencing a local restaurant and explaining the value proposition of increasing online orders and reducing third-party commissions.",proceed
call_083,not_booked,0,"The prospect indicates they are not the right person to handle such matters and redirects the rep to another contact, Clay McAfee.","The rep accepts the redirection without resistance, confirms the process to send an email, and verifies the correct email address to ensure follow-up.",proceed
call_084,not_booked,0,The prospect explained they do not advertise or use online ordering because they are short-staffed and cannot handle more business.,"The rep acknowledged the staffing issue and explored whether the restaurant would consider delivery if it required no in-house drivers or commissions, introducing a potential solution through third-party drivers.",proceed
